timestamp,dvv,dvv_std
21/09/2022 21:00:00,0.09354557872149306,0.03447281957394196
21/09/2022 22:00:00,0.11825386940374012,0.02312250465641259
21/09/2022 23:00:00,0.10408143137745458,0.024740628291880284
22/09/2022 00:00:00,0.09412904317582454,0.02302979165717995
22/09/2022 01:00:00,0.07647160305676799,0.025697328599387892
22/09/2022 02:00:00,0.07281069908768344,0.026702376459607654
22/09/2022 03:00:00,0.06247140098877671,0.025422751929978133
22/09/2022 04:00:00,0.03552717946039169,0.02694406469089485
22/09/2022 05:00:00,0.030463405773283252,0.02675242437804628
22/09/2022 06:00:00,0.02654050257948724,0.026819228588225223
22/09/2022 07:00:00,0.011826385900616512,0.02725852317781517
22/09/2022 08:00:00,-0.012830096342331763,0.025552119007520503
22/09/2022 09:00:00,-0.03792952785981785,0.027264996431195086
22/09/2022 10:00:00,-0.010715155816794464,0.03185636016262659
22/09/2022 11:00:00,0.012606987374048952,0.03515221619906416
22/09/2022 12:00:00,0.01405705355187204,0.03305086853740869
22/09/2022 13:00:00,0.04046958598399946,0.031249302761946183
22/09/2022 14:00:00,0.08345408584142475,0.030252880255260562
22/09/2022 15:00:00,0.10392533445991972,0.025947793100245167
22/09/2022 16:00:00,0.1131850832026194,0.021145023661856104
22/09/2022 17:00:00,0.12422088899051971,0.019178962601562946
22/09/2022 18:00:00,0.13020599194825508,0.021780621610530692
22/09/2022 19:00:00,0.11611179638437068,0.021557678899256954
22/09/2022 20:00:00,0.11892252099695168,0.020623483662876647
22/09/2022 21:00:02,0.1201370321521188,0.019332703169678424
22/09/2022 22:00:02,0.11202262040781584,0.020607171861067385
22/09/2022 23:00:02,0.09047939698299805,0.020755055047248963
23/09/2022 00:00:02,0.08324993886952466,0.0203231136213888
23/09/2022 01:00:02,0.08560870578067563,0.020082671108061823
23/09/2022 02:00:02,0.06897564200839394,0.02050646141301989
23/09/2022 03:00:02,0.05448799301471257,0.02061260225147894
23/09/2022 04:00:02,0.05813645940938142,0.014863032331204505
23/09/2022 05:00:02,0.06724969855699106,0.01371316950422671
23/09/2022 06:00:02,0.054554881831834774,0.008776718117372661
23/09/2022 07:00:02,0.04575374383509942,0.009524200638401896
23/09/2022 08:00:02,0.05687348201936758,0.01337766175052522
23/09/2022 09:00:02,0.05739617439727693,0.012308493712606195
23/09/2022 10:00:02,0.05289329808303083,0.013218452740079151
23/09/2022 11:00:02,0.04744766322762558,0.012668775209672946
23/09/2022 12:00:02,0.045737453107706036,0.014064115540083999
23/09/2022 13:00:02,0.04599819481125319,0.013549234125214235
23/09/2022 14:00:02,0.05126740691002231,0.012552999281225722
23/09/2022 15:00:02,0.030503715908276337,0.011906361361476462
23/09/2022 16:00:02,0.03513359173561408,0.012194967595895171
23/09/2022 17:00:02,0.03240471757165136,0.013400732413490506
23/09/2022 18:00:02,0.02153045181783456,0.014151470206768199
23/09/2022 19:00:02,0.018936548857758508,0.014979398710461745
23/09/2022 21:00:02,9.224192434486327e-06,0.015773231181447963
23/09/2022 22:00:02,-0.014150530560047144,0.015967568585570188
23/09/2022 23:00:02,-0.010251254910670662,0.014910624282207493
24/09/2022 00:00:02,-0.0038174838925882576,0.016171859228070802
24/09/2022 01:00:02,-0.012354633578740153,0.015177097384095464
24/09/2022 02:00:02,-0.011397976750924958,0.013743778855830226
24/09/2022 03:00:02,-0.012792878529641855,0.013094192072632285
24/09/2022 04:00:02,-0.016503445777113913,0.011563256627644052
24/09/2022 05:00:02,-0.0197443989282956,0.010736012118114886
24/09/2022 06:00:02,-0.01821753009680261,0.011658216862158718
24/09/2022 07:00:02,-0.015636990725015187,0.012927038683061895
24/09/2022 08:00:02,-0.015909873528027866,0.0151943213444424
24/09/2022 09:00:02,-0.017900117056869128,0.01656533748644473
24/09/2022 10:00:02,-0.01780729152863387,0.017791914797723074
24/09/2022 11:00:02,-0.021731499319790758,0.01593788502163858
24/09/2022 12:00:02,-0.0321971485373625,0.014984817595045392
24/09/2022 13:00:02,-0.03979744600950938,0.019314470818362878
24/09/2022 14:00:02,-0.04670528488058602,0.0205075424539838
24/09/2022 15:00:02,-0.04092356905135118,0.018000841509964602
24/09/2022 16:00:02,-0.030447264812458474,0.019517967978918967
24/09/2022 17:00:02,-0.04650628923270685,0.020228422700639133
24/09/2022 18:00:02,-0.06326893974222511,0.025628708291034842
24/09/2022 19:00:02,-0.0586944103839409,0.026073154444162572
24/09/2022 21:00:01,-0.06078849346722923,0.015616470242448896
24/09/2022 22:00:01,-0.06110386839238482,0.015450119625984284
24/09/2022 23:00:01,-0.055046344204710274,0.014960950684035365
25/09/2022 00:00:01,-0.04563463788541008,0.01649485699311954
25/09/2022 01:00:01,-0.03780039044085374,0.01596143687404256
25/09/2022 02:00:01,-0.025170220954506405,0.01774841705505774
25/09/2022 03:00:01,-0.013621630811661947,0.016635837009676396
